A-1-1.wav,A-1-2.wav,244.62050387917915
A-1-1.wav,A-13-1.wav,253.15749967867498
A-1-1.wav,A-13-2.wav,232.8855678744746
A-1-1.wav,A-13-3.wav,241.65485558238225
A-1-1.wav,A-13-4.wav,254.1346797493949
A-1-1.wav,A-13-5.wav,243.39200792488256
A-1-1.wav,A-13-6.wav,242.17473493013966
A-1-1.wav,A-13-7.wav,248.00372028604855
A-1-1.wav,A-13-8.wav,251.51356763280884
A-1-1.wav,A-13-9.wav,245.65585368893676
A-1-1.wav,A-14-1.wav,257.7614637679272
A-1-1.wav,A-14-2.wav,259.7223533571948
A-1-1.wav,A-14-3.wav,252.2308647018296
A-1-1.wav,A-14-4.wav,246.52545121071014
A-1-1.wav,A-16-1.wav,235.97565134723104
A-1-1.wav,A-16-2.wav,247.1135296319142
A-1-1.wav,A-16-3.wav,240.07026683337514
A-1-1.wav,A-16-4.wav,241.93704589340106
A-1-1.wav,A-16-5.wav,239.4805653257623
A-1-1.wav,A-16-6.wav,245.25153658821543
A-1-1.wav,A-16-7.wav,235.8946089325949
A-1-1.wav,A-16-8.wav,247.00200892975005
A-1-1.wav,A-17-1.wav,234.59208511334847
A-1-1.wav,A-17-2.wav,249.98132575722448
A-1-1.wav,A-17-3.wav,247.2670114022268
A-1-1.wav,A-17-4.wav,243.01232727259824
A-1-1.wav,A-17-5.wav,237.63104620461183
A-1-1.wav,A-17-6.wav,251.54535481942727
A-1-1.wav,A-2-1.wav,66.56497986335059
A-1-1.wav,A-2-2.wav,234.03429053051522
A-1-1.wav,A-20-1.wav,233.11734895146793
A-1-1.wav,A-20-2.wav,223.66949351012835
A-1-1.wav,A-20-3.wav,247.85452902884222
A-1-1.wav,A-20-4.wav,242.45055315169645
A-1-1.wav,A-20-5.wav,228.23988967653955
A-1-1.wav,A-20-6.wav,225.7811833426089
A-1-1.wav,A-20-7.wav,229.7698215237058
A-1-1.wav,A-20-8.wav,226.8879653442336
A-1-1.wav,A-24-1.wav,246.82798562902363
A-1-1.wav,A-24-10.wav,243.51004561487468
A-1-1.wav,A-24-2.wav,235.45482288410648
A-1-1.wav,A-24-3.wav,249.64665638695175
A-1-1.wav,A-24-4.wav,245.31821066221457
A-1-1.wav,A-24-5.wav,242.37463623693841
A-1-1.wav,A-24-6.wav,229.4178122002183
A-1-1.wav,A-24-7.wav,250.87153048964632
